"train_start","train_end","test_start","test_end","model_name","params","metric","threshold","metric_value"
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",10,0.26396917148362237
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",10,0.6969707505158249
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",20,0.7166967147435898
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",20,0.45154019534184825
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",20,0.34212523719165083
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",20,0.38929072654647523
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",20,0.6969707505158249
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",30,0.6889022435897436
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",30,0.4213689482470785
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",30,0.4789373814041746
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",30,0.44831261101243347
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",30,0.6969707505158249
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","accuracy",50,0.6126802884615384
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","precision",50,0.3766025641025641
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","recall",50,0.713472485768501
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","f1",50,0.4929854464402779
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 2}","roc_auc",50,0.6969707505158249
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",1,0.7365284455128205
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",1,0.5226130653266332
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",1,0.019734345351043642
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",1,0.03803254708356189
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",1,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",2,0.7375300480769231
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",2,0.5363408521303258
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",2,0.040607210626185955
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",2,0.07549832421943904
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",2,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",5,0.7375801282051282
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",5,0.5150300601202404
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",5,0.09753320683111955
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",5,0.16400765794511807
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",5,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",10,0.7324719551282052
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",10,0.4819639278557114
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",10,0.1825426944971537
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",10,0.26479493531516657
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",10,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",20,0.7139923878205128
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",20,0.44477836213373406
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",20,0.3370018975332068
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",20,0.38346108172298393
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",20,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",30,0.6880008012820513
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",30,0.41986644407345575
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",30,0.47722960151802657
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",30,0.4467140319715809
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",30,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","accuracy",50,0.6131810897435898
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","precision",50,0.37710336538461536
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","recall",50,0.7144212523719166
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","f1",50,0.493641012193523
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 100, ""min_samples_split"": 5}","roc_auc",50,0.6951255614945093
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",1,0.7373297275641025
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",1,0.5628140703517588
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",1,0.02125237191650854
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",1,0.04095812762845127
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",1,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",2,0.7368289262820513
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",2,0.518796992481203
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",2,0.03927893738140417
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",2,0.07302875286646675
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",2,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",5,0.7341746794871795
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",5,0.48096192384769537
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",5,0.09108159392789374
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",5,0.15315890236119972
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",5,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",10,0.731270032051282
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",10,0.4759519038076152
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",10,0.18026565464895636
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",10,0.2614918799889898
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",10,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",20,0.7165965544871795
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",20,0.45128975707488106
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",20,0.3419354838709677
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",20,0.3890748137752348
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",20,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",30,0.6894030448717948
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",30,0.42220367278798
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",30,0.4798861480075901
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",30,0.44920071047957366
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",30,0.6953706799747892
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","accuracy",50,0.6123798076923077
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","precision",50,0.3763020833333333
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","recall",50,0.7129032258064516
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","f1",50,0.49259210698833095
"2012-01-01 00:00:00","2013-05-02 00:00:00","2013-07-01 00:00:00","2014-01-01 00:00:00","sklearn.ensemble.GradientBoostingClassifier","{""max_depth"": 6, ""n_estimators"": 200, ""min_samples_split"": 5}","roc_auc",50,0.6953706799747892
